#CopyNumber, LargeOrSmall, NorthOrSouth, CircleNumber, PositionNumber, UpOrDown, PmtType, GCU, Channel
#update PMT Mapping file by wuchx 230831, including fourth Circle.
14050,0,1,26,163,0,2,0,-1
14051,0,1,26,164,0,2,0,-1
14052,0,1,26,165,0,2,0,-1
14053,0,1,26,166,0,2,0,-1
14054,0,1,26,167,0,2,0,-1
14055,0,1,26,168,0,2,0,-1
14056,0,1,26,169,0,2,0,-1
14057,0,1,26,170,0,2,0,-1
14058,0,1,26,171,0,2,0,-1
14059,0,1,26,172,0,2,0,-1
14060,0,1,26,173,0,2,0,-1
14061,0,1,26,174,0,2,0,-1
14062,0,1,27,1,0,1,0,-1
14063,0,1,27,2,0,2,0,-1
14064,0,1,27,3,0,2,0,-1
14065,0,1,27,4,0,1,0,-1
14066,0,1,27,5,0,1,0,-1
14067,0,1,27,6,0,2,0,-1
14068,0,1,27,7,0,1,0,-1
14069,0,1,27,8,0,2,0,-1
14070,0,1,27,9,0,2,0,-1
14071,0,1,27,10,0,1,0,-1
14072,0,1,27,11,0,1,0,-1
14073,0,1,27,12,0,2,0,-1
14074,0,1,27,13,0,1,0,-1
14075,0,1,27,14,0,2,0,-1
14076,0,1,27,15,0,2,0,-1
14077,0,1,27,16,0,1,0,-1
14078,0,1,27,17,0,1,0,-1
14079,0,1,27,18,0,2,0,-1
14080,0,1,27,19,0,1,0,-1
14081,0,1,27,20,0,2,0,-1
14082,0,1,27,21,0,2,0,-1
14083,0,1,27,22,0,1,0,-1
14084,0,1,27,23,0,1,0,-1
14085,0,1,27,24,0,1,0,-1
14086,0,1,27,25,0,1,0,-1
14087,0,1,27,26,0,2,0,-1
14088,0,1,27,27,0,2,0,-1
14089,0,1,27,28,0,1,0,-1
14090,0,1,27,29,0,2,0,-1
14091,0,1,27,30,0,1,0,-1
14092,0,1,27,31,0,2,0,-1
14093,0,1,27,32,0,2,0,-1
14094,0,1,27,33,0,1,0,-1
14095,0,1,27,34,0,1,0,-1
14096,0,1,27,35,0,2,0,-1
14097,0,1,27,36,0,1,0,-1
14098,0,1,27,37,0,2,0,-1
14099,0,1,27,38,0,2,0,-1
14100,0,1,27,39,0,1,0,-1
14101,0,1,27,40,0,1,0,-1
14102,0,1,27,41,0,1,0,-1
14103,0,1,27,42,0,2,0,-1
14104,0,1,27,43,0,1,0,-1
14105,0,1,27,44,0,2,0,-1
14106,0,1,27,45,0,1,0,-1
14107,0,1,27,46,0,2,0,-1
14108,0,1,27,47,0,1,0,-1
14109,0,1,27,48,0,2,0,-1
14110,0,1,27,49,0,1,0,-1
14111,0,1,27,50,0,2,0,-1
14112,0,1,27,51,0,1,0,-1
14113,0,1,27,52,0,2,0,-1
14114,0,1,27,53,0,1,0,-1
14115,0,1,27,54,0,1,0,-1
14116,0,1,27,55,0,2,0,-1
14117,0,1,27,56,0,2,0,-1
14118,0,1,27,57,0,1,0,-1
14119,0,1,27,58,0,1,0,-1
14120,0,1,27,59,0,2,0,-1
14121,0,1,27,60,0,1,0,-1
14122,0,1,27,61,0,2,0,-1
14123,0,1,27,62,0,1,0,-1
14124,0,1,27,63,0,2,0,-1
14125,0,1,27,64,0,1,0,-1
14126,0,1,27,65,0,2,0,-1
14127,0,1,27,66,0,1,0,-1
14128,0,1,27,67,0,2,0,-1
14129,0,1,27,68,0,1,0,-1
14130,0,1,27,69,0,2,0,-1
14131,0,1,27,70,0,1,0,-1
14132,0,1,27,71,0,2,0,-1
14133,0,1,27,72,0,1,0,-1
14134,0,1,27,73,0,2,0,-1
14135,0,1,27,74,0,1,0,-1
14136,0,1,27,75,0,1,0,-1
14137,0,1,27,76,0,2,0,-1
14138,0,1,27,77,0,1,0,-1
14139,0,1,27,78,0,2,0,-1
14140,0,1,27,79,0,2,0,-1
14141,0,1,27,80,0,1,0,-1
14142,0,1,27,81,0,1,0,-1
14143,0,1,27,82,0,2,0,-1
14144,0,1,27,83,0,1,0,-1
14145,0,1,27,84,0,2,0,-1
14146,0,1,27,85,0,2,0,-1
14147,0,1,27,86,0,1,0,-1
14148,0,1,27,87,0,1,0,-1
14149,0,1,27,88,0,1,0,-1
14150,0,1,27,89,0,2,0,-1
14151,0,1,27,90,0,2,0,-1
14152,0,1,27,91,0,1,0,-1
14153,0,1,27,92,0,1,0,-1
14154,0,1,27,93,0,2,0,-1
14155,0,1,27,94,0,1,0,-1
14156,0,1,27,95,0,2,0,-1
14157,0,1,27,96,0,2,0,-1
14158,0,1,27,97,0,1,0,-1
14159,0,1,27,98,0,1,0,-1
14160,0,1,27,99,0,2,0,-1
14161,0,1,27,100,0,1,0,-1
14162,0,1,27,101,0,2,0,-1
14163,0,1,27,102,0,2,0,-1
14164,0,1,27,103,0,1,0,-1
14165,0,1,27,104,0,1,0,-1
14166,0,1,27,105,0,2,0,-1
14167,0,1,27,106,0,1,0,-1
14168,0,1,27,107,0,2,0,-1
14169,0,1,27,108,0,2,0,-1
14170,0,1,27,109,0,1,0,-1
14171,0,1,27,110,0,1,0,-1
14172,0,1,27,111,0,1,0,-1
14173,0,1,27,112,0,1,0,-1
14174,0,1,27,113,0,2,0,-1
14175,0,1,27,114,0,2,0,-1
14176,0,1,27,115,0,1,0,-1
14177,0,1,27,116,0,2,0,-1
14178,0,1,27,117,0,1,0,-1
14179,0,1,27,118,0,2,0,-1
14180,0,1,27,119,0,2,0,-1
14181,0,1,27,120,0,1,0,-1
14182,0,1,27,121,0,1,0,-1
14183,0,1,27,122,0,2,0,-1
14184,0,1,27,123,0,1,0,-1
14185,0,1,27,124,0,2,0,-1
14186,0,1,27,125,0,2,0,-1
14187,0,1,27,126,0,1,0,-1
14188,0,1,27,127,0,1,0,-1
14189,0,1,27,128,0,1,0,-1
14190,0,1,27,129,0,2,0,-1
14191,0,1,27,130,0,1,0,-1
14192,0,1,27,131,0,2,0,-1
14193,0,1,27,132,0,1,0,-1
14194,0,1,27,133,0,2,0,-1
14195,0,1,27,134,0,1,0,-1
14196,0,1,27,135,0,2,0,-1
14197,0,1,27,136,0,1,0,-1
14198,0,1,27,137,0,2,0,-1
14199,0,1,27,138,0,1,0,-1
14200,0,1,27,139,0,2,0,-1
14201,0,1,27,140,0,1,0,-1
14202,0,1,27,141,0,1,0,-1
14203,0,1,27,142,0,2,0,-1
14204,0,1,27,143,0,2,0,-1
14205,0,1,27,144,0,1,0,-1
14206,0,1,27,145,0,1,0,-1
14207,0,1,27,146,0,2,0,-1
14208,0,1,27,147,0,1,0,-1
14209,0,1,27,148,0,2,0,-1
14210,0,1,27,149,0,1,0,-1
14211,0,1,27,150,0,2,0,-1
14212,0,1,27,151,0,1,0,-1
14213,0,1,27,152,0,2,0,-1
14214,0,1,27,153,0,1,0,-1
14215,0,1,27,154,0,2,0,-1
14216,0,1,27,155,0,1,0,-1
14217,0,1,27,156,0,2,0,-1
14218,0,1,27,157,0,1,0,-1
14219,0,1,27,158,0,2,0,-1
14220,0,1,27,159,0,1,0,-1
14221,0,1,27,160,0,2,0,-1
14222,0,1,27,161,0,1,0,-1
14223,0,1,27,162,0,1,0,-1
14224,0,1,27,163,0,2,0,-1
14225,0,1,27,164,0,1,0,-1
14226,0,1,27,165,0,2,0,-1
14227,0,1,27,166,0,2,0,-1
14228,0,1,27,167,0,1,0,-1
14229,0,1,27,168,0,1,0,-1
14230,0,1,27,169,0,2,0,-1
14231,0,1,27,170,0,1,0,-1
14232,0,1,27,171,0,2,0,-1
14233,0,1,27,172,0,2,0,-1
14234,0,1,27,173,0,1,0,-1
14235,0,1,27,174,0,1,0,-1
14236,0,1,28,1,0,2,0,-1
14237,0,1,28,2,0,2,0,-1
14238,0,1,28,3,0,2,0,-1
14239,0,1,28,4,0,2,0,-1
14240,0,1,28,5,0,2,0,-1
14241,0,1,28,6,0,2,0,-1
14242,0,1,28,7,0,2,0,-1
14243,0,1,28,8,0,2,0,-1
14244,0,1,28,9,0,2,0,-1
14245,0,1,28,10,0,2,0,-1
14246,0,1,28,11,0,2,0,-1
14247,0,1,28,12,0,2,0,-1
14248,0,1,28,13,0,2,0,-1
14249,0,1,28,14,0,2,0,-1
14250,0,1,28,15,0,2,0,-1
14251,0,1,28,16,0,2,0,-1
14252,0,1,28,17,0,2,0,-1
14253,0,1,28,18,0,2,0,-1
14254,0,1,28,19,0,2,0,-1
14255,0,1,28,20,0,2,0,-1
14256,0,1,28,21,0,2,0,-1
14257,0,1,28,22,0,2,0,-1
14258,0,1,28,23,0,2,0,-1
14259,0,1,28,24,0,2,0,-1
14260,0,1,28,25,0,2,0,-1
14261,0,1,28,26,0,2,0,-1
14262,0,1,28,27,0,2,0,-1
14263,0,1,28,28,0,2,0,-1
14264,0,1,28,29,0,2,0,-1
14265,0,1,28,30,0,2,0,-1
14266,0,1,28,31,0,2,0,-1
14267,0,1,28,32,0,2,0,-1
14268,0,1,28,33,0,2,0,-1
14269,0,1,28,34,0,2,0,-1
14270,0,1,28,35,0,2,0,-1
14271,0,1,28,36,0,2,0,-1
14272,0,1,28,37,0,2,0,-1
14273,0,1,28,38,0,2,0,-1
14274,0,1,28,39,0,2,0,-1
14275,0,1,28,40,0,2,0,-1
14276,0,1,28,41,0,2,0,-1
14277,0,1,28,42,0,2,0,-1
14278,0,1,28,43,0,2,0,-1
14279,0,1,28,44,0,2,0,-1
14280,0,1,28,45,0,2,0,-1
14281,0,1,28,46,0,2,0,-1
14282,0,1,28,47,0,2,0,-1
14283,0,1,28,48,0,2,0,-1
14284,0,1,28,49,0,2,0,-1
14285,0,1,28,50,0,2,0,-1
14286,0,1,28,51,0,2,0,-1
14287,0,1,28,52,0,2,0,-1
14288,0,1,28,53,0,2,0,-1
14289,0,1,28,54,0,2,0,-1
14290,0,1,28,55,0,2,0,-1
14291,0,1,28,56,0,2,0,-1
14292,0,1,28,57,0,2,0,-1
14293,0,1,28,58,0,2,0,-1
14294,0,1,28,59,0,2,0,-1
14295,0,1,28,60,0,2,0,-1
14296,0,1,28,61,0,2,0,-1
14297,0,1,28,62,0,2,0,-1
14298,0,1,28,63,0,2,0,-1
14299,0,1,28,64,0,2,0,-1
14300,0,1,28,65,0,2,0,-1
14301,0,1,28,66,0,2,0,-1
14302,0,1,28,67,0,2,0,-1
14303,0,1,28,68,0,2,0,-1
14304,0,1,28,69,0,2,0,-1
14305,0,1,28,70,0,2,0,-1
14306,0,1,28,71,0,2,0,-1
14307,0,1,28,72,0,2,0,-1
14308,0,1,28,73,0,2,0,-1
14309,0,1,28,74,0,2,0,-1
14310,0,1,28,75,0,2,0,-1
14311,0,1,28,76,0,2,0,-1
14312,0,1,28,77,0,2,0,-1
14313,0,1,28,78,0,2,0,-1
14314,0,1,28,79,0,2,0,-1
14315,0,1,28,80,0,2,0,-1
14316,0,1,28,81,0,2,0,-1
14317,0,1,28,82,0,2,0,-1
14318,0,1,28,83,0,2,0,-1
14319,0,1,28,84,0,2,0,-1
14320,0,1,28,85,0,2,0,-1
14321,0,1,28,86,0,2,0,-1
14322,0,1,28,87,0,2,0,-1
14323,0,1,28,88,0,2,0,-1
14324,0,1,28,89,0,2,0,-1
14325,0,1,28,90,0,2,0,-1
14326,0,1,28,91,0,2,0,-1
14327,0,1,28,92,0,2,0,-1
14328,0,1,28,93,0,2,0,-1
14329,0,1,28,94,0,2,0,-1
14330,0,1,28,95,0,2,0,-1
14331,0,1,28,96,0,2,0,-1
14332,0,1,28,97,0,2,0,-1
14333,0,1,28,98,0,2,0,-1
14334,0,1,28,99,0,2,0,-1
14335,0,1,28,100,0,2,0,-1
14336,0,1,28,101,0,2,0,-1
14337,0,1,28,102,0,2,0,-1
14338,0,1,28,103,0,2,0,-1
14339,0,1,28,104,0,2,0,-1
14340,0,1,28,105,0,2,0,-1
14341,0,1,28,106,0,2,0,-1
14342,0,1,28,107,0,2,0,-1
14343,0,1,28,108,0,2,0,-1
14344,0,1,28,109,0,2,0,-1
14345,0,1,28,110,0,2,0,-1
14346,0,1,28,111,0,2,0,-1
14347,0,1,28,112,0,2,0,-1
14348,0,1,28,113,0,2,0,-1
14349,0,1,28,114,0,2,0,-1
14350,0,1,28,115,0,2,0,-1
14351,0,1,28,116,0,2,0,-1
14352,0,1,28,117,0,2,0,-1
14353,0,1,28,118,0,2,0,-1
14354,0,1,28,119,0,2,0,-1
14355,0,1,28,120,0,2,0,-1
14356,0,1,28,121,0,2,0,-1
14357,0,1,28,122,0,2,0,-1
14358,0,1,28,123,0,2,0,-1
14359,0,1,28,124,0,2,0,-1
14360,0,1,28,125,0,2,0,-1
14361,0,1,28,126,0,2,0,-1
14362,0,1,28,127,0,2,0,-1
14363,0,1,28,128,0,2,0,-1
14364,0,1,28,129,0,2,0,-1
14365,0,1,28,130,0,2,0,-1
14366,0,1,28,131,0,2,0,-1
14367,0,1,28,132,0,2,0,-1
14368,0,1,28,133,0,2,0,-1
14369,0,1,28,134,0,2,0,-1
14370,0,1,28,135,0,2,0,-1
14371,0,1,28,136,0,2,0,-1
14372,0,1,28,137,0,2,0,-1
14373,0,1,28,138,0,2,0,-1
14374,0,1,28,139,0,2,0,-1
14375,0,1,28,140,0,2,0,-1
14376,0,1,28,141,0,2,0,-1
14377,0,1,28,142,0,2,0,-1
14378,0,1,28,143,0,2,0,-1
14379,0,1,28,144,0,2,0,-1
14380,0,1,28,145,0,2,0,-1
14381,0,1,28,146,0,2,0,-1
14382,0,1,28,147,0,2,0,-1
14383,0,1,28,148,0,2,0,-1
14384,0,1,28,149,0,2,0,-1
14385,0,1,28,150,0,2,0,-1
14386,0,1,28,151,0,2,0,-1
14387,0,1,28,152,0,2,0,-1
14388,0,1,28,153,0,2,0,-1
14389,0,1,28,154,0,2,0,-1
14390,0,1,28,155,0,2,0,-1
14391,0,1,28,156,0,2,0,-1
14392,0,1,28,157,0,2,0,-1
14393,0,1,28,158,0,2,0,-1
14394,0,1,28,159,0,2,0,-1
14395,0,1,28,160,0,2,0,-1
14396,0,1,28,161,0,2,0,-1
14397,0,1,28,162,0,2,0,-1
14398,0,1,28,163,0,2,0,-1
14399,0,1,28,164,0,2,0,-1
14400,0,1,28,165,0,2,0,-1
14401,0,1,28,166,0,2,0,-1
14402,0,1,28,167,0,2,0,-1
14403,0,1,28,168,0,2,0,-1
14404,0,1,28,169,0,2,0,-1
14405,0,1,28,170,0,2,0,-1
14406,0,1,28,171,0,2,0,-1
14407,0,1,28,172,0,2,0,-1
14408,0,1,28,173,0,2,0,-1
14409,0,1,28,174,0,2,0,-1
14410,0,1,29,1,0,2,0,-1
14411,0,1,29,2,0,1,0,-1
14412,0,1,29,3,0,2,0,-1
14413,0,1,29,4,0,1,0,-1
14414,0,1,29,5,0,1,0,-1
14415,0,1,29,6,0,2,0,-1
14416,0,1,29,7,0,1,0,-1
14417,0,1,29,8,0,2,0,-1
14418,0,1,29,9,0,2,0,-1
14419,0,1,29,10,0,1,0,-1
14420,0,1,29,11,0,1,0,-1
14421,0,1,29,12,0,2,0,-1
14422,0,1,29,13,0,1,0,-1
14423,0,1,29,14,0,2,0,-1
14424,0,1,29,15,0,2,0,-1
14425,0,1,29,16,0,1,0,-1
14426,0,1,29,17,0,1,0,-1
14427,0,1,29,18,0,2,0,-1
14428,0,1,29,19,0,1,0,-1
14429,0,1,29,20,0,2,0,-1
14430,0,1,29,21,0,2,0,-1
14431,0,1,29,22,0,1,0,-1
14432,0,1,29,23,0,1,0,-1
14433,0,1,29,24,0,1,0,-1
14434,0,1,29,25,0,1,0,-1
14435,0,1,29,26,0,2,0,-1
14436,0,1,29,27,0,2,0,-1
14437,0,1,29,28,0,1,0,-1
14438,0,1,29,29,0,2,0,-1
14439,0,1,29,30,0,1,0,-1
14440,0,1,29,31,0,2,0,-1
14441,0,1,29,32,0,2,0,-1
14442,0,1,29,33,0,1,0,-1
14443,0,1,29,34,0,1,0,-1
14444,0,1,29,35,0,2,0,-1
14445,0,1,29,36,0,1,0,-1
14446,0,1,29,37,0,2,0,-1
14447,0,1,29,38,0,2,0,-1
14448,0,1,29,39,0,1,0,-1
14449,0,1,29,40,0,1,0,-1
14450,0,1,29,41,0,1,0,-1
14451,0,1,29,42,0,2,0,-1
14452,0,1,29,43,0,1,0,-1
14453,0,1,29,44,0,2,0,-1
14454,0,1,29,45,0,1,0,-1
14455,0,1,29,46,0,2,0,-1
14456,0,1,29,47,0,1,0,-1
14457,0,1,29,48,0,2,0,-1
14458,0,1,29,49,0,1,0,-1
14459,0,1,29,50,0,2,0,-1
14460,0,1,29,51,0,1,0,-1
14461,0,1,29,52,0,2,0,-1
14462,0,1,29,53,0,1,0,-1
14463,0,1,29,54,0,2,0,-1
14464,0,1,29,55,0,2,0,-1
14465,0,1,29,56,0,2,0,-1
14466,0,1,29,57,0,1,0,-1
14467,0,1,29,58,0,1,0,-1
14468,0,1,29,59,0,1,0,-1
14469,0,1,29,60,0,2,0,-1
14470,0,1,29,61,0,2,0,-1
14471,0,1,29,62,0,1,0,-1
14472,0,1,29,63,0,2,0,-1
14473,0,1,29,64,0,1,0,-1
14474,0,1,29,65,0,1,0,-1
14475,0,1,29,66,0,2,0,-1
14476,0,1,29,67,0,2,0,-1
14477,0,1,29,68,0,1,0,-1
14478,0,1,29,69,0,2,0,-1
14479,0,1,29,70,0,1,0,-1
14480,0,1,29,71,0,1,0,-1
14481,0,1,29,72,0,2,0,-1
14482,0,1,29,73,0,2,0,-1
14483,0,1,29,74,0,1,0,-1
14484,0,1,29,75,0,1,0,-1
14485,0,1,29,76,0,2,0,-1
14486,0,1,29,77,0,1,0,-1
14487,0,1,29,78,0,2,0,-1
14488,0,1,29,79,0,2,0,-1
14489,0,1,29,80,0,1,0,-1
14490,0,1,29,81,0,1,0,-1
14491,0,1,29,82,0,2,0,-1
14492,0,1,29,83,0,1,0,-1
14493,0,1,29,84,0,2,0,-1
14494,0,1,29,85,0,2,0,-1
14495,0,1,29,86,0,1,0,-1
14496,0,1,29,87,0,1,0,-1
14497,0,1,29,88,0,2,0,-1
14498,0,1,29,89,0,1,0,-1
14499,0,1,29,90,0,2,0,-1
14500,0,1,29,91,0,1,0,-1
14501,0,1,29,92,0,1,0,-1
14502,0,1,29,93,0,2,0,-1
14503,0,1,29,94,0,1,0,-1
14504,0,1,29,95,0,2,0,-1
14505,0,1,29,96,0,2,0,-1
14506,0,1,29,97,0,1,0,-1
14507,0,1,29,98,0,1,0,-1
14508,0,1,29,99,0,2,0,-1
14509,0,1,29,100,0,1,0,-1
14510,0,1,29,101,0,2,0,-1
14511,0,1,29,102,0,2,0,-1
14512,0,1,29,103,0,1,0,-1
14513,0,1,29,104,0,1,0,-1
14514,0,1,29,105,0,2,0,-1
14515,0,1,29,106,0,1,0,-1
14516,0,1,29,107,0,2,0,-1
14517,0,1,29,108,0,2,0,-1
14518,0,1,29,109,0,1,0,-1
14519,0,1,29,110,0,1,0,-1
14520,0,1,29,111,0,1,0,-1
14521,0,1,29,112,0,1,0,-1
14522,0,1,29,113,0,2,0,-1
14523,0,1,29,114,0,2,0,-1
14524,0,1,29,115,0,1,0,-1
14525,0,1,29,116,0,2,0,-1
14526,0,1,29,117,0,1,0,-1
14527,0,1,29,118,0,2,0,-1
14528,0,1,29,119,0,2,0,-1
14529,0,1,29,120,0,1,0,-1
14530,0,1,29,121,0,1,0,-1
14531,0,1,29,122,0,2,0,-1
14532,0,1,29,123,0,1,0,-1
14533,0,1,29,124,0,2,0,-1
14534,0,1,29,125,0,2,0,-1
14535,0,1,29,126,0,1,0,-1
14536,0,1,29,127,0,1,0,-1
14537,0,1,29,128,0,1,0,-1
14538,0,1,29,129,0,2,0,-1
14539,0,1,29,130,0,1,0,-1
14540,0,1,29,131,0,2,0,-1
14541,0,1,29,132,0,1,0,-1
14542,0,1,29,133,0,2,0,-1
14543,0,1,29,134,0,1,0,-1
14544,0,1,29,135,0,2,0,-1
14545,0,1,29,136,0,1,0,-1
14546,0,1,29,137,0,2,0,-1
14547,0,1,29,138,0,1,0,-1
14548,0,1,29,139,0,2,0,-1
14549,0,1,29,140,0,1,0,-1
14550,0,1,29,141,0,1,0,-1
14551,0,1,29,142,0,2,0,-1
14552,0,1,29,143,0,2,0,-1
14553,0,1,29,144,0,1,0,-1
14554,0,1,29,145,0,1,0,-1
14555,0,1,29,146,0,1,0,-1
14556,0,1,29,147,0,2,0,-1
14557,0,1,29,148,0,2,0,-1
14558,0,1,29,149,0,1,0,-1
14559,0,1,29,150,0,2,0,-1
14560,0,1,29,151,0,1,0,-1
14561,0,1,29,152,0,1,0,-1
14562,0,1,29,153,0,2,0,-1
14563,0,1,29,154,0,2,0,-1
14564,0,1,29,155,0,1,0,-1
14565,0,1,29,156,0,2,0,-1
14566,0,1,29,157,0,1,0,-1
14567,0,1,29,158,0,1,0,-1
14568,0,1,29,159,0,2,0,-1
14569,0,1,29,160,0,2,0,-1
14570,0,1,29,161,0,1,0,-1
14571,0,1,29,162,0,1,0,-1
14572,0,1,29,163,0,2,0,-1
14573,0,1,29,164,0,1,0,-1
14574,0,1,29,165,0,2,0,-1
14575,0,1,29,166,0,2,0,-1
14576,0,1,29,167,0,1,0,-1
14577,0,1,29,168,0,1,0,-1
14578,0,1,29,169,0,2,0,-1
14579,0,1,29,170,0,1,0,-1
14580,0,1,29,171,0,2,0,-1
14581,0,1,29,172,0,2,0,-1
14582,0,1,29,173,0,1,0,-1
14583,0,1,29,174,0,1,0,-1
14584,0,1,30,1,0,2,0,-1
14585,0,1,30,2,0,2,0,-1
14586,0,1,30,3,0,2,0,-1
14587,0,1,30,4,0,2,0,-1
14588,0,1,30,5,0,2,0,-1
14589,0,1,30,6,0,2,0,-1
14590,0,1,30,7,0,2,0,-1
14591,0,1,30,8,0,2,0,-1
14592,0,1,30,9,0,2,0,-1
14593,0,1,30,10,0,2,0,-1
14594,0,1,30,11,0,2,0,-1
14595,0,1,30,12,0,2,0,-1
14596,0,1,30,13,0,2,0,-1
14597,0,1,30,14,0,2,0,-1
14598,0,1,30,15,0,2,0,-1
14599,0,1,30,16,0,2,0,-1
14600,0,1,30,17,0,2,0,-1
14601,0,1,30,18,0,2,0,-1
14602,0,1,30,19,0,2,0,-1
14603,0,1,30,20,0,2,0,-1
14604,0,1,30,21,0,2,0,-1
14605,0,1,30,22,0,2,0,-1
14606,0,1,30,23,0,2,0,-1
14607,0,1,30,24,0,2,0,-1
14608,0,1,30,25,0,2,0,-1
14609,0,1,30,26,0,2,0,-1
14610,0,1,30,27,0,2,0,-1
14611,0,1,30,28,0,2,0,-1
14612,0,1,30,29,0,2,0,-1
14613,0,1,30,30,0,2,0,-1
14614,0,1,30,31,0,2,0,-1
14615,0,1,30,32,0,2,0,-1
14616,0,1,30,33,0,2,0,-1
14617,0,1,30,34,0,2,0,-1
14618,0,1,30,35,0,2,0,-1
14619,0,1,30,36,0,2,0,-1
14620,0,1,30,37,0,2,0,-1
14621,0,1,30,38,0,2,0,-1
14622,0,1,30,39,0,2,0,-1
14623,0,1,30,40,0,2,0,-1
14624,0,1,30,41,0,2,0,-1
14625,0,1,30,42,0,2,0,-1
14626,0,1,30,43,0,2,0,-1
14627,0,1,30,44,0,2,0,-1
14628,0,1,30,45,0,2,0,-1
14629,0,1,30,46,0,2,0,-1
14630,0,1,30,47,0,2,0,-1
14631,0,1,30,48,0,2,0,-1
14632,0,1,30,49,0,2,0,-1
14633,0,1,30,50,0,2,0,-1
14634,0,1,30,51,0,2,0,-1
14635,0,1,30,52,0,2,0,-1
14636,0,1,30,53,0,2,0,-1
14637,0,1,30,54,0,2,0,-1
14638,0,1,30,55,0,2,0,-1
14639,0,1,30,56,0,2,0,-1
14640,0,1,30,57,0,2,0,-1
14641,0,1,30,58,0,2,0,-1
14642,0,1,30,59,0,2,0,-1
14643,0,1,30,60,0,2,0,-1
14644,0,1,30,61,0,1,0,-1
14645,0,1,30,62,0,2,0,-1
14646,0,1,30,63,0,2,0,-1
14647,0,1,30,64,0,2,0,-1
14648,0,1,30,65,0,2,0,-1
14649,0,1,30,66,0,2,0,-1
14650,0,1,30,67,0,2,0,-1
14651,0,1,30,68,0,2,0,-1
14652,0,1,30,69,0,2,0,-1
14653,0,1,30,70,0,2,0,-1
14654,0,1,30,71,0,2,0,-1
14655,0,1,30,72,0,2,0,-1
14656,0,1,30,73,0,2,0,-1
14657,0,1,30,74,0,2,0,-1
14658,0,1,30,75,0,2,0,-1
14659,0,1,30,76,0,2,0,-1
14660,0,1,30,77,0,2,0,-1
14661,0,1,30,78,0,2,0,-1
14662,0,1,30,79,0,2,0,-1
14663,0,1,30,80,0,2,0,-1
14664,0,1,30,81,0,2,0,-1
14665,0,1,30,82,0,2,0,-1
14666,0,1,30,83,0,2,0,-1
14667,0,1,30,84,0,2,0,-1
14668,0,1,30,85,0,2,0,-1
14669,0,1,30,86,0,2,0,-1
14670,0,1,30,87,0,2,0,-1
14671,0,1,30,88,0,2,0,-1
14672,0,1,30,89,0,2,0,-1
14673,0,1,30,90,0,2,0,-1
14674,0,1,30,91,0,2,0,-1
14675,0,1,30,92,0,2,0,-1
14676,0,1,30,93,0,2,0,-1
14677,0,1,30,94,0,2,0,-1
14678,0,1,30,95,0,2,0,-1
14679,0,1,30,96,0,2,0,-1
14680,0,1,30,97,0,2,0,-1
14681,0,1,30,98,0,2,0,-1
14682,0,1,30,99,0,2,0,-1
14683,0,1,30,100,0,2,0,-1
14684,0,1,30,101,0,2,0,-1
14685,0,1,30,102,0,2,0,-1
14686,0,1,30,103,0,2,0,-1
14687,0,1,30,104,0,2,0,-1
14688,0,1,30,105,0,2,0,-1
14689,0,1,30,106,0,2,0,-1
14690,0,1,30,107,0,2,0,-1
14691,0,1,30,108,0,2,0,-1
14692,0,1,30,109,0,2,0,-1
14693,0,1,30,110,0,2,0,-1
14694,0,1,30,111,0,2,0,-1
14695,0,1,30,112,0,2,0,-1
14696,0,1,30,113,0,2,0,-1
14697,0,1,30,114,0,2,0,-1
14698,0,1,30,115,0,2,0,-1
14699,0,1,30,116,0,2,0,-1
14700,0,1,30,117,0,2,0,-1
14701,0,1,30,118,0,2,0,-1
14702,0,1,30,119,0,2,0,-1
14703,0,1,30,120,0,2,0,-1
14704,0,1,30,121,0,2,0,-1
14705,0,1,30,122,0,2,0,-1
14706,0,1,30,123,0,2,0,-1
14707,0,1,30,124,0,2,0,-1
14708,0,1,30,125,0,2,0,-1
14709,0,1,30,126,0,2,0,-1
14710,0,1,30,127,0,2,0,-1
14711,0,1,30,128,0,2,0,-1
14712,0,1,30,129,0,2,0,-1
14713,0,1,30,130,0,2,0,-1
14714,0,1,30,131,0,2,0,-1
14715,0,1,30,132,0,2,0,-1
14716,0,1,30,133,0,2,0,-1
14717,0,1,30,134,0,2,0,-1
14718,0,1,30,135,0,2,0,-1
14719,0,1,30,136,0,2,0,-1
14720,0,1,30,137,0,2,0,-1
14721,0,1,30,138,0,2,0,-1
14722,0,1,30,139,0,2,0,-1
14723,0,1,30,140,0,2,0,-1
14724,0,1,30,141,0,2,0,-1
14725,0,1,30,142,0,2,0,-1
14726,0,1,30,143,0,2,0,-1
14727,0,1,30,144,0,2,0,-1
14728,0,1,30,145,0,2,0,-1
14729,0,1,30,146,0,2,0,-1
14730,0,1,30,147,0,2,0,-1
14731,0,1,30,148,0,2,0,-1
14732,0,1,30,149,0,2,0,-1
14733,0,1,30,150,0,2,0,-1
14734,0,1,30,151,0,2,0,-1
14735,0,1,30,152,0,2,0,-1
14736,0,1,30,153,0,2,0,-1
14737,0,1,30,154,0,2,0,-1
14738,0,1,30,155,0,2,0,-1
14739,0,1,30,156,0,2,0,-1
14740,0,1,30,157,0,2,0,-1
14741,0,1,30,158,0,2,0,-1
14742,0,1,30,159,0,2,0,-1
14743,0,1,30,160,0,2,0,-1
14744,0,1,30,161,0,2,0,-1
